연도,역명,승차총승객수,하차총승객수,총이용량
2022,강남,86509,83742,170251
2022,교대,38002,43469,81471
2022,방배,21346,22424,43770
2022,사당,43713,48287,92000
2022,봉천,26322,24464,50786
2022,신림,62705,59501,122206
2022,신대방,27718,27103,54821
2022,구로디지털단지,66129,66108,132237
2022,대림,26176,26622,52798
2022,신도림,53303,53176,106479
2022,문래,24611,25148,49759
2022,영등포구청,24126,25131,49257
2022,당산,21077,24832,45909
2022,합정,33168,35844,69012
2022,홍대입구,63310,67468,130778
2022,이대,18714,20304,39018
2022,아현,11648,10869,22517
2022,충정로,11755,12519,24274
2022,신설동,3619,3607,7226
2022,양천구청,7712,7962,15674
2022,용두,2578,2528,5106
2022,용두,2708,2644,5352
2022,양천구청,8014,8185,16199
2022,신설동,4159,3978,8137
2022,충정로,10873,11597,22470
2022,아현,12499,11392,23891
2022,이대,18995,19603,38598
2022,홍대입구,68452,77263,145715
2022,합정,35555,40229,75784
2022,당산,21296,25204,46500
2022,영등포구청,24186,25311,49497
2022,문래,24854,25916,50770
2022,신도림,54506,54965,109471
2022,대림,26519,27100,53619
2022,구로디지털단지,66503,66182,132685
2022,신대방,28207,26897,55104
2022,신림,63684,60864,124548
2022,봉천,26613,24186,50799
2022,사당,45395,50280,95675
2022,방배,20590,21313,41903
2022,교대,38452,43812,82264
2022,강남,91148,89826,180974
2022,삼성,59470,60688,120158
2022,잠실,87415,87346,174761
2022,잠실나루,16937,16236,33173
2022,구의,26923,25847,52770
2022,건대입구,39562,43717,83279
2022,성수,42526,47386,89912
2022,한양대,13509,14649,28158
2022,왕십리,19327,15846,35173
2022,상왕십리,16324,15575,31899
2022,신당,15999,16273,32272
2022,시청,27578,26850,54428
2022,용답,3330,3332,6662
2022,시청,14128,11843,25971
2022,신당,12875,13486,26361
2022,상왕십리,11155,10586,21741
2022,왕십리,14797,12938,27735
2022,한양대,6114,6247,12361
2022,성수,24665,28686,53351
2022,건대입구,36461,39999,76460
2022,구의,18419,17145,35564
2022,잠실나루,8725,8510,17235
2022,잠실,83383,79321,162704
2022,삼성,32364,32666,65030
2022,강남,60818,60772,121590
2022,교대,19702,22766,42468
2022,방배,11380,11606,22986
2022,사당,38311,43009,81320
2022,봉천,19468,17560,37028
2022,신림,51574,48803,100377
2022,신대방,22572,21049,43621
2022,구로디지털단지,39954,38617,78571
2022,대림,20724,21423,42147
2022,신도림,46645,47716,94361
2022,문래,14606,15604,30210
2022,영등포구청,14241,15304,29545
2022,당산,15658,17917,33575
2022,합정,32924,37862,70786
2022,홍대입구,73201,82442,155643
2022,이대,12826,13621,26447
2022,아현,9008,8206,17214
2022,충정로,6603,7079,13682
2022,용답,2456,2152,4608
2022,신설동,3734,3589,7323
2022,양천구청,5305,5281,10586
2022,용두,1957,1910,3867
2022,용두,1164,1291,2455
2022,양천구청,3913,3982,7895
2022,신설동,3494,3411,6905
2022,용답,2071,1920,3991
2022,충정로,4447,4748,9195
2022,아현,5983,5904,11887
2022,이대,8614,9573,18187
2022,홍대입구,57163,56775,113938
2022,합정,23608,25102,48710
2022,당산,10265,11175,21440
2022,영등포구청,9737,10285,20022
2022,문래,9359,10031,19390
2022,신도림,34484,34676,69160
2022,대림,17907,18461,36368
2022,구로디지털단지,28799,27857,56656
2022,신대방,17116,16676,33792
2022,신림,37966,36702,74668
2022,봉천,13957,13329,27286
2022,사당,26710,28683,55393
2022,방배,7607,7819,15426
2022,교대,12377,13590,25967
2022,강남,34385,33049,67434
2022,삼성,22436,21784,44220
2022,잠실,59202,54296,113498
2022,잠실나루,5966,6076,12042
2022,구의,12299,12231,24530
2022,건대입구,26934,28123,55057
2022,성수,15942,17839,33781
2022,한양대,3409,3726,7135
2022,왕십리,10303,9133,19436
2022,상왕십리,7633,7483,15116
2022,신당,9041,9639,18680
2022,시청,8634,7181,15815
2022,시청,26559,26851,53410
2022,신당,14603,14995,29598
2022,상왕십리,15185,14814,29999
2022,왕십리,17161,13637,30798
2022,한양대,15636,17309,32945
2022,성수,39864,42973,82837
2022,건대입구,34361,36572,70933
2022,구의,25181,24764,49945
2022,잠실나루,16765,16646,33411
2022,잠실,74460,73594,148054
2022,삼성,53052,53687,106739
2022,강남,82718,79979,162697
2022,교대,36591,41717,78308
2022,방배,19935,20689,40624
2022,사당,39695,43073,82768
2022,봉천,25527,24068,49595
2022,신림,59343,57150,116493
2022,신대방,26671,25968,52639
2022,구로디지털단지,63490,63571,127061
2022,대림,25660,26268,51928
2022,신도림,49775,48685,98460
2022,문래,23459,23962,47421
2022,영등포구청,23522,24857,48379
2022,당산,19638,23939,43577
2022,합정,31140,32772,63912
2022,홍대입구,59728,62380,122108
2022,이대,17815,19882,37697
2022,아현,11384,11116,22500
2022,충정로,10852,12268,23120
2022,용답,3412,3424,6836
2022,신설동,3890,3649,7539
2022,양천구청,7623,7805,15428
2022,용두,2515,2517,5032
2022,시청,27757,27084,54841
2022,신당,15209,15755,30964
2022,상왕십리,15572,14910,30482
2022,왕십리,17390,13864,31254
2022,한양대,16079,17693,33772
2022,성수,40845,44249,85094
2022,건대입구,35261,37932,73193
2022,구의,25903,25128,51031
2022,잠실나루,16639,16387,33026
2022,잠실,81187,80742,161929
2022,삼성,59123,59947,119070
2022,강남,85710,82544,168254
2022,교대,38257,43309,81566
2022,방배,21160,21753,42913
2022,사당,42106,45664,87770
2022,봉천,26132,24436,50568
2022,신림,60891,58419,119310
2022,신대방,27173,26750,53923
2022,구로디지털단지,65316,65271,130587
2022,대림,25714,26336,52050
2022,신도림,52273,51589,103862
2022,문래,24050,24395,48445
2022,영등포구청,23943,24747,48690
2022,당산,20234,24271,44505
2022,합정,32185,34062,66247
2022,홍대입구,61261,64147,125408
2022,이대,18232,19783,38015
2022,아현,11820,11321,23141
2022,충정로,11236,12159,23395
2022,용답,3371,3449,6820
2022,신설동,3658,3473,7131
2022,양천구청,7687,7930,15617
2022,용두,2503,2580,5083
2022,시청,27620,25675,53295
2022,신당,15405,16743,32148
2022,상왕십리,15668,15122,30790
2022,왕십리,17862,15157,33019
2022,한양대,15196,15921,31117
2022,성수,40818,43056,83874
2022,건대입구,35982,39024,75006
2022,구의,26514,26561,53075
2022,잠실나루,16940,17266,34206
2022,잠실,81890,82639,164529
2022,삼성,59868,60134,120002
2022,강남,84873,79642,164515
2022,교대,38163,44120,82283
2022,방배,20934,20988,41922
2022,사당,42631,46553,89184
2022,봉천,26243,24637,50880
2022,신림,61561,59901,121462
2022,신대방,27848,28042,55890
2022,구로디지털단지,64987,65431,130418
2022,대림,26283,27405,53688
2022,신도림,54760,56063,110823
2022,문래,24380,25493,49873
2022,영등포구청,24236,24649,48885
2022,당산,20508,24558,45066
2022,합정,32355,34834,67189
2022,홍대입구,62024,65120,127144
2022,이대,17132,17829,34961
2022,아현,11950,12964,24914
2022,충정로,11365,12026,23391
2022,용답,3267,3385,6652
2022,신설동,3674,3609,7283
2022,양천구청,7916,8148,16064
2022,용두,2676,2645,5321
2022,잠실나루,16590,16328,32918
2022,잠실,81226,81542,162768
2022,삼성,60608,62013,122621
2022,강남,85930,82926,168856
2022,교대,37776,42977,80753
2022,방배,20902,21685,42587
2022,사당,44067,47842,91909
2022,봉천,26375,24569,50944
2022,신림,61695,59124,120819
2022,신대방,27734,27024,54758
2022,구로디지털단지,65653,65655,131308
2022,대림,25758,26264,52022
2022,신도림,53047,52936,105983
2022,문래,24322,24704,49026
2022,영등포구청,24432,25144,49576
2022,당산,20662,24638,45300
2022,합정,33258,35685,68943
2022,홍대입구,63454,67865,131319
2022,이대,17285,18077,35362
2022,아현,11835,11326,23161
2022,충정로,11354,12043,23397
2022,용답,3355,3478,6833
2022,신설동,3759,3649,7408
2022,양천구청,7767,8077,15844
2022,용두,2574,2573,5147
2022,시청,28279,27068,55347
2022,신당,15527,15827,31354
2022,상왕십리,15613,15033,30646
2022,왕십리,17933,14181,32114
2022,한양대,15226,16452,31678
2022,성수,40657,44486,85143
2022,건대입구,36682,38920,75602
2022,구의,26218,25400,51618
2022,용두,2698,2691,5389
2022,양천구청,7810,8044,15854
2022,신설동,4036,3905,7941
2022,용답,3345,3346,6691
2022,충정로,10999,11808,22807
2022,아현,12137,11074,23211
2022,이대,17336,17915,35251
2022,홍대입구,70336,80354,150690
2022,합정,35754,40334,76088
2022,당산,20932,24829,45761
2022,영등포구청,24516,25342,49858
2022,문래,24173,25240,49413
2022,신도림,54844,55009,109853
2022,대림,26734,26989,53723
2022,구로디지털단지,66146,65908,132054
2022,신대방,28071,26845,54916
2022,신림,63607,60971,124578
2022,봉천,26816,24312,51128
2022,사당,45719,50895,96614
2022,방배,20392,21011,41403
2022,교대,38389,43901,82290
2022,강남,90659,90025,180684
2022,삼성,61663,61875,123538
2022,잠실,92358,92188,184546
2022,구의,26505,25693,52198
2022,성수,42648,46750,89398
2022,한양대,13166,14212,27378
2022,왕십리,18599,15520,34119
2022,상왕십리,15728,15032,30760
2022,신당,15979,16515,32494
2022,시청,27861,26912,54773
2022,잠실나루,16839,16134,32973
2022,건대입구,39681,43624,83305
2022,용두,1945,1859,3804
2022,양천구청,5463,5331,10794
2022,신설동,3914,3737,7651
2022,용답,2303,2171,4474
2022,충정로,7254,7584,14838
2022,이대,12987,13550,26537
2022,홍대입구,77774,88649,166423
2022,합정,32609,37449,70058
2022,당산,15200,16485,31685
2022,영등포구청,14779,15819,30598
2022,문래,14927,15979,30906
2022,신도림,47863,48959,96822
2022,대림,20190,21297,41487
2022,구로디지털단지,40137,39630,79767
2022,신대방,22275,20932,43207
2022,신림,50926,48434,99360
2022,봉천,19400,17487,36887
2022,사당,38425,44468,82893
2022,방배,11399,11458,22857
2022,교대,19507,22454,41961
2022,강남,61669,62662,124331
2022,삼성,36382,35934,72316
2022,잠실,88494,84960,173454
2022,잠실나루,9529,9360,18889
2022,구의,18620,17699,36319
2022,건대입구,37165,40820,77985
2022,성수,26059,30496,56555
2022,한양대,6350,6715,13065
2022,왕십리,15137,13207,28344
2022,상왕십리,10941,10155,21096
2022,신당,12989,13940,26929
2022,시청,24098,24503,48601
2022,아현,9220,8440,17660
2022,신당,9264,9899,19163
2022,시청,10572,9300,19872
2022,상왕십리,7600,7587,15187
2022,왕십리,10416,9089,19505
2022,한양대,3331,3949,7280
2022,성수,17449,19245,36694
2022,건대입구,27228,28044,55272
2022,구의,12774,12746,25520
2022,잠실나루,5971,6127,12098
2022,잠실,63895,59443,123338
2022,삼성,25560,24119,49679
2022,강남,35186,33713,68899
2022,교대,11996,13245,25241
2022,방배,7364,7764,15128
2022,사당,27078,29942,57020
2022,봉천,13665,13066,26731
2022,신림,38155,36846,75001
2022,신대방,16738,16278,33016
2022,구로디지털단지,27870,26941,54811
2022,대림,17557,18072,35629
2022,신도림,33534,34075,67609
2022,문래,8851,9445,18296
2022,영등포구청,9245,9414,18659
2022,당산,10481,11909,22390
2022,합정,24552,25781,50333
2022,홍대입구,59761,59904,119665
2022,이대,8760,9524,18284
2022,아현,6050,5902,11952
2022,충정로,4426,4880,9306
2022,용답,1787,1781,3568
2022,신설동,3832,3710,7542
2022,양천구청,3784,3831,7615
2022,용두,1208,1152,2360
2022,용두,2510,2508,5018
2022,양천구청,7660,7935,15595
2022,신설동,3547,3575,7122
2022,용답,3309,3505,6814
2022,충정로,10731,11617,22348
2022,아현,11408,10893,22301
2022,이대,17915,19341,37256
2022,홍대입구,58323,60797,119120
2022,합정,30118,32174,62292
2022,당산,19272,23448,42720
2022,영등포구청,23756,24355,48111
2022,문래,23230,23693,46923
2022,신도림,50206,49621,99827
2022,대림,25730,26155,51885
2022,구로디지털단지,63444,63447,126891
2022,신대방,26902,26251,53153
2022,신림,59287,56797,116084
2022,봉천,25652,24106,49758
2022,사당,39141,42921,82062
2022,방배,20265,20964,41229
2022,교대,36335,41284,77619
2022,강남,82761,79641,162402
2022,삼성,55410,55874,111284
2022,잠실,76574,76707,153281
2022,잠실나루,16273,16095,32368
2022,구의,25419,24934,50353
2022,건대입구,34824,37117,71941
2022,성수,39100,42525,81625
2022,한양대,14653,16317,30970
2022,왕십리,16828,13406,30234
2022,상왕십리,15077,14697,29774
2022,신당,14612,14952,29564
2022,시청,26214,25244,51458
2022,구의,26155,25355,51510
2022,건대입구,36169,38300,74469
2022,성수,41027,44644,85671
2022,한양대,15167,16592,31759
2022,왕십리,17747,14255,32002
2022,상왕십리,15628,15108,30736
2022,신당,15186,15547,30733
2022,시청,28210,27443,55653
2022,교대,38200,42957,81157
2022,강남,86204,82248,168452
2022,삼성,58281,59122,117403
2022,잠실,80974,81024,161998
2022,잠실나루,16961,16713,33674
2022,방배,21720,22416,44136
2022,용두,2655,2629,5284
2022,양천구청,7818,8146,15964
2022,신설동,3441,3343,6784
2022,용답,3463,3543,7006
2022,충정로,11053,11965,23018
2022,아현,11905,11224,23129
2022,이대,18053,19465,37518
2022,홍대입구,61178,64113,125291
2022,합정,31844,34026,65870
2022,당산,20355,24660,45015
2022,영등포구청,24339,25047,49386
2022,문래,24116,24714,48830
2022,신도림,51895,51412,103307
2022,대림,26122,26425,52547
2022,구로디지털단지,65189,65112,130301
2022,신대방,27510,27012,54522
2022,신림,61099,58815,119914
2022,봉천,26641,24875,51516
2022,사당,43617,46985,90602
2022,용두,2636,2554,5190
2022,양천구청,7787,8047,15834
2022,신설동,3634,3643,7277
2022,용답,3315,3432,6747
2022,충정로,11066,11917,22983
2022,아현,12003,11302,23305
2022,이대,18729,20238,38967
2022,홍대입구,62835,66440,129275
2022,합정,33217,35787,69004
2022,당산,20810,24867,45677
2022,영등포구청,24255,25050,49305
2022,문래,24227,24740,48967
2022,신도림,53232,52619,105851
2022,대림,26119,26575,52694
2022,구로디지털단지,65315,65329,130644
2022,신대방,27798,27129,54927
2022,신림,62469,60204,122673
2022,봉천,26243,24678,50921
2022,사당,42807,46692,89499
2022,방배,21117,21709,42826
2022,교대,37728,42645,80373
2022,강남,85789,82544,168333
2022,삼성,59755,60748,120503
2022,잠실,83791,84129,167920
2022,잠실나루,16836,16642,33478
2022,구의,26358,25659,52017
2022,건대입구,38061,41869,79930
2022,성수,42081,45692,87773
2022,한양대,14451,15995,30446
2022,왕십리,18156,14966,33122
2022,상왕십리,15906,15307,31213
2022,신당,15327,15654,30981
2022,시청,28040,27186,55226
2022,용두,2567,2562,5129
2022,양천구청,7868,8159,16027
2022,신설동,3696,3752,7448
2022,충정로,11060,11841,22901
2022,아현,12168,11538,23706
2022,이대,18938,20069,39007
2022,홍대입구,65167,69114,134281
2022,합정,33794,36630,70424
2022,당산,20950,24961,45911
2022,영등포구청,24406,25072,49478
2022,문래,24217,24693,48910
2022,신도림,53466,53029,106495
2022,대림,25812,26215,52027
2022,구로디지털단지,65766,65429,131195
2022,신대방,27717,26922,54639
2022,신림,62353,59790,122143
2022,봉천,26714,24744,51458
2022,사당,43466,47697,91163
2022,방배,21009,21886,42895
2022,교대,37873,43160,81033
2022,강남,86413,83154,169567
2022,삼성,60286,61179,121465
2022,잠실,83713,83963,167676
2022,잠실나루,16668,16484,33152
2022,구의,26120,25536,51656
2022,건대입구,39419,43501,82920
2022,성수,41618,45680,87298
2022,한양대,15140,16775,31915
2022,왕십리,18721,15147,33868
2022,상왕십리,15881,15246,31127
2022,신당,15470,15706,31176
2022,시청,28099,27280,55379
2022,용답,3367,3412,6779
2022,시청,28954,27681,56635
2022,신당,16350,16691,33041
2022,상왕십리,16227,15570,31797
2022,왕십리,19586,16674,36260
2022,한양대,13555,14303,27858
2022,성수,43526,47805,91331
2022,건대입구,42555,45598,88153
2022,구의,27178,25845,53023
2022,잠실나루,16618,15908,32526
2022,잠실,95408,95061,190469
2022,삼성,60157,60040,120197
2022,강남,91725,90765,182490
2022,교대,38016,43717,81733
2022,방배,20211,20710,40921
2022,사당,45253,50532,95785
2022,봉천,27036,24188,51224
2022,신림,64641,62306,126947
2022,신대방,28369,26906,55275
2022,구로디지털단지,66329,65898,132227
2022,대림,26341,26970,53311
2022,신도림,54986,55364,110350
2022,문래,24795,25491,50286
2022,영등포구청,24412,25202,49614
2022,당산,21506,25394,46900
2022,합정,36831,42327,79158
2022,홍대입구,73720,85831,159551
2022,이대,19330,19735,39065
2022,아현,12396,11378,23774
2022,충정로,10873,11693,22566
2022,용답,3454,3366,6820
2022,신설동,4163,4088,8251
2022,양천구청,7783,8012,15795
2022,용두,2692,2680,5372
2022,시청,21609,20049,41658
2022,신당,13117,13536,26653
2022,상왕십리,11588,10406,21994
2022,왕십리,16139,14290,30429
2022,한양대,6638,7226,13864
2022,성수,26132,30020,56152
2022,건대입구,38615,42961,81576
2022,구의,19201,17946,37147
2022,잠실나루,9267,8913,18180
2022,잠실,91587,88028,179615
2022,삼성,35026,36353,71379
2022,강남,61621,63943,125564
2022,교대,19708,22365,42073
2022,방배,11554,11682,23236
2022,사당,38749,44432,83181
2022,봉천,19870,17723,37593
2022,신림,53290,50135,103425
2022,신대방,22674,20917,43591
2022,구로디지털단지,40806,39366,80172
2022,대림,21100,21879,42979
2022,신도림,47784,48794,96578
2022,문래,15121,16229,31350
